,Origin,Destination,Date,Carrier,Price,Depart_Time,Dep_meridiem,Arrive_time,Arrival_time_meridiem,Duration,Flight_pattern
8641,ATL,MCN,05-19,Linear Air Taxi,$1601,12:00,pm,12:35,pm,0h 35m,nonstop
8642,ATL,MCN,05-19,Linear Air Taxi,$1601,1:00,pm,1:35,pm,0h 35m,nonstop
8643,ATL,MCN,05-19,Linear Air Taxi,$1601,2:00,pm,2:35,pm,0h 35m,nonstop
8644,ATL,MCN,05-19,Linear Air Taxi,$1601,3:00,pm,3:35,pm,0h 35m,nonstop
8645,ATL,MCN,05-19,Linear Air Taxi,$1601,4:00,pm,4:35,pm,0h 35m,nonstop
8646,ATL,MCN,05-19,Linear Air Taxi,$1601,5:00,pm,5:35,pm,0h 35m,nonstop
8647,ATL,MCN,05-19,Linear Air Taxi,$1601,6:00,pm,6:35,pm,0h 35m,nonstop
8648,ATL,MCN,05-19,Linear Air Taxi,$1601,7:00,pm,7:35,pm,0h 35m,nonstop
8649,ATL,MCN,05-19,Linear Air Taxi,$1601,8:00,pm,8:35,pm,0h 35m,nonstop
8650,ATL,MCN,05-20,Linear Air Taxi,$1601,6:00,am,6:35,am,0h 35m,nonstop
8651,ATL,MCN,05-20,Linear Air Taxi,$1601,7:00,am,7:35,am,0h 35m,nonstop
8652,ATL,MCN,05-20,Linear Air Taxi,$1601,8:00,am,8:35,am,0h 35m,nonstop
8653,ATL,MCN,05-20,Linear Air Taxi,$1601,9:00,am,9:35,am,0h 35m,nonstop
8654,ATL,MCN,05-20,Linear Air Taxi,$1601,10:00,am,10:35,am,0h 35m,nonstop
8655,ATL,MCN,05-20,Linear Air Taxi,$1601,11:00,am,11:35,am,0h 35m,nonstop
8656,ATL,MCN,05-20,Linear Air Taxi,$1601,12:00,pm,12:35,pm,0h 35m,nonstop
8657,ATL,MCN,05-20,Linear Air Taxi,$1601,1:00,pm,1:35,pm,0h 35m,nonstop
8658,ATL,MCN,05-20,Linear Air Taxi,$1601,2:00,pm,2:35,pm,0h 35m,nonstop
8659,ATL,MCN,05-20,Linear Air Taxi,$1601,3:00,pm,3:35,pm,0h 35m,nonstop
8660,ATL,MCN,05-20,Linear Air Taxi,$1601,4:00,pm,4:35,pm,0h 35m,nonstop
8661,ATL,MCN,05-20,Linear Air Taxi,$1601,5:00,pm,5:35,pm,0h 35m,nonstop
8662,ATL,MCN,05-20,Linear Air Taxi,$1601,6:00,pm,6:35,pm,0h 35m,nonstop
8663,ATL,MCN,05-20,Linear Air Taxi,$1601,7:00,pm,7:35,pm,0h 35m,nonstop
8664,ATL,MCN,05-20,Linear Air Taxi,$1601,8:00,pm,8:35,pm,0h 35m,nonstop
8665,ATL,MCN,05-21,Multiple Airlines,$332,7:00,am,4:25,pm,9h 25m,"1 stop 

"
8666,ATL,MCN,05-21,Linear Air Taxi,$1601,6:00,am,6:35,am,0h 35m,nonstop
8667,ATL,MCN,05-21,Linear Air Taxi,$1601,7:00,am,7:35,am,0h 35m,nonstop
8668,ATL,MCN,05-21,Linear Air Taxi,$1601,8:00,am,8:35,am,0h 35m,nonstop
8669,ATL,MCN,05-21,Linear Air Taxi,$1601,9:00,am,9:35,am,0h 35m,nonstop
8670,ATL,MCN,05-21,Linear Air Taxi,$1601,10:00,am,10:35,am,0h 35m,nonstop
8671,ATL,MCN,05-21,Linear Air Taxi,$1601,11:00,am,11:35,am,0h 35m,nonstop
8672,ATL,MCN,05-21,Linear Air Taxi,$1601,12:00,pm,12:35,pm,0h 35m,nonstop
8673,ATL,MCN,05-21,Linear Air Taxi,$1601,1:00,pm,1:35,pm,0h 35m,nonstop
8674,ATL,MCN,05-21,Linear Air Taxi,$1601,2:00,pm,2:35,pm,0h 35m,nonstop
8675,ATL,MCN,05-21,Linear Air Taxi,$1601,3:00,pm,3:35,pm,0h 35m,nonstop
8676,ATL,MCN,05-21,Linear Air Taxi,$1601,4:00,pm,4:35,pm,0h 35m,nonstop
8677,ATL,MCN,05-21,Linear Air Taxi,$1601,5:00,pm,5:35,pm,0h 35m,nonstop
8678,ATL,MCN,05-21,Linear Air Taxi,$1601,6:00,pm,6:35,pm,0h 35m,nonstop
8679,ATL,MCN,05-21,Linear Air Taxi,$1601,7:00,pm,7:35,pm,0h 35m,nonstop
8680,ATL,MCN,05-22,Multiple Airlines,$241,7:00,am,4:25,pm,9h 25m,"1 stop 

"
8681,ATL,MCN,05-22,Linear Air Taxi,$1601,6:00,am,6:35,am,0h 35m,nonstop
8682,ATL,MCN,05-22,Linear Air Taxi,$1601,7:00,am,7:35,am,0h 35m,nonstop
8683,ATL,MCN,05-22,Linear Air Taxi,$1601,8:00,am,8:35,am,0h 35m,nonstop
8684,ATL,MCN,05-22,Linear Air Taxi,$1601,9:00,am,9:35,am,0h 35m,nonstop
8685,ATL,MCN,05-22,Linear Air Taxi,$1601,10:00,am,10:35,am,0h 35m,nonstop
8686,ATL,MCN,05-22,Linear Air Taxi,$1601,11:00,am,11:35,am,0h 35m,nonstop
8687,ATL,MCN,05-22,Linear Air Taxi,$1601,12:00,pm,12:35,pm,0h 35m,nonstop
8688,ATL,MCN,05-22,Linear Air Taxi,$1601,1:00,pm,1:35,pm,0h 35m,nonstop
8689,ATL,MCN,05-22,Linear Air Taxi,$1601,2:00,pm,2:35,pm,0h 35m,nonstop
8690,ATL,MCN,05-22,Linear Air Taxi,$1601,3:00,pm,3:35,pm,0h 35m,nonstop
8691,ATL,MCN,05-22,Linear Air Taxi,$1601,4:00,pm,4:35,pm,0h 35m,nonstop
8692,ATL,MCN,05-22,Linear Air Taxi,$1601,5:00,pm,5:35,pm,0h 35m,nonstop
8693,ATL,MCN,05-22,Linear Air Taxi,$1601,6:00,pm,6:35,pm,0h 35m,nonstop
8694,ATL,MCN,05-22,Linear Air Taxi,$1601,7:00,pm,7:35,pm,0h 35m,nonstop
8695,ATL,MCN,05-23,Multiple Airlines,$258,10:50,pm,11:25,am,12h 35m,"1 stop 

"
8696,ATL,MCN,05-23,Linear Air Taxi,$1601,6:00,am,6:35,am,0h 35m,nonstop
8697,ATL,MCN,05-23,Linear Air Taxi,$1601,7:00,am,7:35,am,0h 35m,nonstop
8698,ATL,MCN,05-23,Linear Air Taxi,$1601,8:00,am,8:35,am,0h 35m,nonstop
8699,ATL,MCN,05-23,Linear Air Taxi,$1601,9:00,am,9:35,am,0h 35m,nonstop
8700,ATL,MCN,05-23,Linear Air Taxi,$1601,10:00,am,10:35,am,0h 35m,nonstop
8701,ATL,MCN,05-23,Linear Air Taxi,$1601,11:00,am,11:35,am,0h 35m,nonstop
8702,ATL,MCN,05-23,Linear Air Taxi,$1601,12:00,pm,12:35,pm,0h 35m,nonstop
8703,ATL,MCN,05-23,Linear Air Taxi,$1601,1:00,pm,1:35,pm,0h 35m,nonstop
8704,ATL,MCN,05-23,Linear Air Taxi,$1601,2:00,pm,2:35,pm,0h 35m,nonstop
8705,ATL,MCN,05-23,Linear Air Taxi,$1601,3:00,pm,3:35,pm,0h 35m,nonstop
8706,ATL,MCN,05-23,Linear Air Taxi,$1601,4:00,pm,4:35,pm,0h 35m,nonstop
8707,ATL,MCN,05-23,Linear Air Taxi,$1601,5:00,pm,5:35,pm,0h 35m,nonstop
8708,ATL,MCN,05-23,Linear Air Taxi,$1601,6:00,pm,6:35,pm,0h 35m,nonstop
8709,ATL,MCN,05-23,Linear Air Taxi,$1601,7:00,pm,7:35,pm,0h 35m,nonstop
8710,ATL,MCN,05-24,Multiple Airlines,$326,7:00,am,6:55,pm,11h 55m,"1 stop 

"
8711,ATL,MCN,05-24,Linear Air Taxi,$1601,6:00,am,6:35,am,0h 35m,nonstop
8712,ATL,MCN,05-24,Linear Air Taxi,$1601,7:00,am,7:35,am,0h 35m,nonstop
8713,ATL,MCN,05-24,Linear Air Taxi,$1601,8:00,am,8:35,am,0h 35m,nonstop
8714,ATL,MCN,05-24,Linear Air Taxi,$1601,9:00,am,9:35,am,0h 35m,nonstop
8715,ATL,MCN,05-24,Linear Air Taxi,$1601,10:00,am,10:35,am,0h 35m,nonstop
8716,ATL,MCN,05-24,Linear Air Taxi,$1601,11:00,am,11:35,am,0h 35m,nonstop
8717,ATL,MCN,05-24,Linear Air Taxi,$1601,12:00,pm,12:35,pm,0h 35m,nonstop
8718,ATL,MCN,05-24,Linear Air Taxi,$1601,1:00,pm,1:35,pm,0h 35m,nonstop
8719,ATL,MCN,05-24,Linear Air Taxi,$1601,2:00,pm,2:35,pm,0h 35m,nonstop
8720,ATL,MCN,05-24,Linear Air Taxi,$1601,3:00,pm,3:35,pm,0h 35m,nonstop
8721,ATL,MCN,05-24,Linear Air Taxi,$1601,4:00,pm,4:35,pm,0h 35m,nonstop
8722,ATL,MCN,05-24,Linear Air Taxi,$1601,5:00,pm,5:35,pm,0h 35m,nonstop
8723,ATL,MCN,05-24,Linear Air Taxi,$1601,6:00,pm,6:35,pm,0h 35m,nonstop
8724,ATL,MCN,05-24,Linear Air Taxi,$1601,7:00,pm,7:35,pm,0h 35m,nonstop
8725,ATL,MCN,05-25,Linear Air Taxi,$1601,6:00,am,6:35,am,0h 35m,nonstop
8726,ATL,MCN,05-25,Linear Air Taxi,$1601,7:00,am,7:35,am,0h 35m,nonstop
8727,ATL,MCN,05-25,Linear Air Taxi,$1601,8:00,am,8:35,am,0h 35m,nonstop
8728,ATL,MCN,05-25,Linear Air Taxi,$1601,9:00,am,9:35,am,0h 35m,nonstop
8729,ATL,MCN,05-25,Linear Air Taxi,$1601,10:00,am,10:35,am,0h 35m,nonstop
8730,ATL,MCN,05-25,Linear Air Taxi,$1601,11:00,am,11:35,am,0h 35m,nonstop
8731,ATL,MCN,05-25,Linear Air Taxi,$1601,12:00,pm,12:35,pm,0h 35m,nonstop
8732,ATL,MCN,05-25,Linear Air Taxi,$1601,1:00,pm,1:35,pm,0h 35m,nonstop
8733,ATL,MCN,05-25,Linear Air Taxi,$1601,2:00,pm,2:35,pm,0h 35m,nonstop
8734,ATL,MCN,05-25,Linear Air Taxi,$1601,3:00,pm,3:35,pm,0h 35m,nonstop
8735,ATL,MCN,05-25,Linear Air Taxi,$1601,4:00,pm,4:35,pm,0h 35m,nonstop
8736,ATL,MCN,05-25,Linear Air Taxi,$1601,5:00,pm,5:35,pm,0h 35m,nonstop
8737,ATL,MCN,05-25,Linear Air Taxi,$1601,6:00,pm,6:35,pm,0h 35m,nonstop
8738,ATL,MCN,05-25,Linear Air Taxi,$1601,7:00,pm,7:35,pm,0h 35m,nonstop
8739,ATL,MCN,05-25,Linear Air Taxi,$1601,8:00,pm,8:35,pm,0h 35m,nonstop
8740,ATL,MCO,05-20,Frontier,$37,8:38,pm,10:11,pm,1h 33m,nonstop
8741,ATL,MCO,05-20,Delta,$69,11:32,pm,1:01,am,1h 29m,nonstop
8742,ATL,MCO,05-20,JetBlue,$114,11:27,am,1:06,pm,1h 39m,nonstop
8743,ATL,MCO,05-20,Spirit Airlines,$50,9:44,pm,11:09,pm,1h 25m,nonstop
8744,ATL,MCO,05-20,Spirit Airlines,$50,6:00,am,7:27,am,1h 27m,nonstop
8745,ATL,MCO,05-20,Delta,$69,9:10,pm,10:43,pm,1h 33m,nonstop
8746,ATL,MCO,05-20,Delta,$69,10:10,pm,11:44,pm,1h 34m,nonstop
8747,ATL,MCO,05-20,Delta,$69,8:10,pm,9:46,pm,1h 36m,nonstop
8748,ATL,MCO,05-20,American Airlines,$92,6:27,pm,11:00,pm,4h 33m,1 stop
8749,ATL,MCO,05-20,Delta,$93,2:55,pm,4:27,pm,1h 32m,nonstop
8750,ATL,MCO,05-20,Delta,$93,7:05,pm,8:41,pm,1h 36m,nonstop
8751,ATL,MCO,05-20,Delta,$93,3:55,pm,5:32,pm,1h 37m,nonstop
8752,ATL,MCO,05-20,Delta,$93,5:56,pm,7:34,pm,1h 38m,nonstop
8753,ATL,MCO,05-20,Delta,$103,6:55,am,8:20,am,1h 25m,nonstop
8754,ATL,MCO,05-20,American Airlines,$111,3:19,pm,7:43,pm,4h 24m,1 stop
8755,ATL,MCO,05-20,American Airlines,$111,2:07,pm,7:43,pm,5h 36m,1 stop
8756,ATL,MCO,05-22,Frontier,$39,8:38,pm,10:11,pm,1h 33m,nonstop
8757,ATL,MCO,05-22,JetBlue,$64,11:27,am,1:06,pm,1h 39m,nonstop
8758,ATL,MCO,05-22,Delta,$69,6:55,am,8:20,am,1h 25m,nonstop
8759,ATL,MCO,05-22,Spirit Airlines,$50,9:44,pm,11:09,pm,1h 25m,nonstop
8760,ATL,MCO,05-22,Spirit Airlines,$50,6:00,am,7:27,am,1h 27m,nonstop
8761,ATL,MCO,05-22,Delta,$69,7:55,am,9:24,am,1h 29m,nonstop
8762,ATL,MCO,05-22,Delta,$88,8:10,pm,9:46,pm,1h 36m,nonstop
8763,ATL,MCO,05-22,American Airlines,$91,5:16,am,9:28,am,4h 12m,1 stop
8764,ATL,MCO,05-22,American Airlines,$91,8:31,am,12:57,pm,4h 26m,1 stop
8765,ATL,MCO,05-22,American Airlines,$91,6:56,am,12:57,pm,6h 01m,1 stop
8766,ATL,MCO,05-22,American Airlines,$91,8:31,am,2:43,pm,6h 12m,1 stop
8767,ATL,MCO,05-22,Delta,$93,11:55,am,1:26,pm,1h 31m,nonstop
8768,ATL,MCO,05-22,Delta,$93,12:50,pm,2:22,pm,1h 32m,nonstop
8769,ATL,MCO,05-22,Delta,$93,2:55,pm,4:27,pm,1h 32m,nonstop
8770,ATL,MCO,05-22,Delta,$93,8:55,am,10:29,am,1h 34m,nonstop
8771,ATL,MCO,05-23,Frontier,$72,8:27,pm,10:00,pm,1h 33m,nonstop
8772,ATL,MCO,05-23,Delta,$88,11:32,pm,1:01,am,1h 29m,nonstop
8773,ATL,MCO,05-23,JetBlue,$114,11:27,am,1:06,pm,1h 39m,nonstop
8774,ATL,MCO,05-23,Spirit Airlines,$82,9:44,pm,11:09,pm,1h 25m,nonstop
8775,ATL,MCO,05-23,Spirit Airlines,$82,6:00,am,7:27,am,1h 27m,nonstop
8776,ATL,MCO,05-23,Delta,$118,6:55,am,8:20,am,1h 25m,nonstop
8777,ATL,MCO,05-23,Delta,$118,7:55,am,9:24,am,1h 29m,nonstop
8778,ATL,MCO,05-23,Delta,$118,1:55,pm,3:27,pm,1h 32m,nonstop
8779,ATL,MCO,05-23,Delta,$118,12:50,pm,2:22,pm,1h 32m,nonstop
8780,ATL,MCO,05-23,Delta,$118,10:10,pm,11:44,pm,1h 34m,nonstop
8781,ATL,MCO,05-23,Spirit Airlines,$153,3:27,pm,8:47,pm,5h 20m,1 stop
8782,ATL,MCO,05-23,Delta,$159,2:55,pm,4:27,pm,1h 32m,nonstop
8783,ATL,MCO,05-23,Delta,$159,9:10,pm,10:43,pm,1h 33m,nonstop
8784,ATL,MCO,05-23,Delta,$159,8:55,am,10:29,am,1h 34m,nonstop
8785,ATL,MCO,05-23,Delta,$159,7:05,pm,8:41,pm,1h 36m,nonstop
8786,ATL,MCO,05-24,Spirit Airlines,$82,9:44,pm,11:09,pm,1h 25m,nonstop
8787,ATL,MCO,05-24,Delta,$118,11:32,pm,1:00,am,1h 28m,nonstop
8788,ATL,MCO,05-24,JetBlue,$153,11:27,am,1:06,pm,1h 39m,nonstop
8789,ATL,MCO,05-24,Frontier,$82,8:38,pm,10:11,pm,1h 33m,nonstop
8790,ATL,MCO,05-24,Spirit Airlines,$117,6:00,am,7:27,am,1h 27m,nonstop
8791,ATL,MCO,05-24,Delta,$159,2:55,pm,4:27,pm,1h 32m,nonstop
8792,ATL,MCO,05-24,Delta,$159,9:10,pm,10:43,pm,1h 33m,nonstop
8793,ATL,MCO,05-24,Delta,$159,10:10,pm,11:44,pm,1h 34m,nonstop
8794,ATL,MCO,05-24,Delta,$159,5:56,pm,7:34,pm,1h 38m,nonstop
8795,ATL,MCO,05-24,Delta,$199,6:55,am,8:20,am,1h 25m,nonstop
8796,ATL,MCO,05-24,Delta,$199,7:55,am,9:24,am,1h 29m,nonstop
8797,ATL,MCO,05-24,Delta,$199,11:55,am,1:26,pm,1h 31m,nonstop
8798,ATL,MCO,05-24,Delta,$199,9:55,am,11:27,am,1h 32m,nonstop
8799,ATL,MCO,05-24,Delta,$199,1:55,pm,3:27,pm,1h 32m,nonstop
8800,ATL,MCO,05-24,Delta,$199,12:50,pm,2:22,pm,1h 32m,nonstop
8801,ATL,MDT,05-19,American Airlines,$191,5:16,am,10:05,am,4h 49m,1 stop
8802,ATL,MDT,05-19,Delta,$204,9:40,am,11:32,am,1h 52m,nonstop
8803,ATL,MDT,05-19,American Airlines,$192,7:34,am,1:24,pm,5h 50m,1 stop
8804,ATL,MDT,05-19,American Airlines,$195,6:56,am,1:24,pm,6h 28m,2 stops
8805,ATL,MDT,05-19,American Airlines,$195,5:16,am,1:24,pm,8h 08m,2 stops
8806,ATL,MDT,05-19,American Airlines,$195,5:16,am,1:24,pm,8h 08m,2 stops
8807,ATL,MDT,05-19,Delta,$204,9:41,pm,11:35,pm,1h 54m,nonstop
8808,ATL,MDT,05-19,Delta,$204,3:56,pm,5:52,pm,1h 56m,nonstop
8809,ATL,MDT,05-19,United Airlines,$212,5:45,am,9:40,am,3h 55m,1 stop
8810,ATL,MDT,05-19,United Airlines,$212,9:50,am,1:55,pm,4h 05m,1 stop
8811,ATL,MDT,05-19,Delta,$212,7:25,am,1:43,pm,6h 18m,1 stop
8812,ATL,MDT,05-19,Multiple Airlines,$233,10:50,pm,4:29,pm,17h 39m,2 stops
8813,ATL,MDT,05-19,American Airlines,$243,9:40,am,1:22,pm,3h 42m,1 stop
8814,ATL,MDT,05-19,American Airlines,$243,8:31,am,1:22,pm,4h 51m,1 stop
8815,ATL,MDT,05-19,American Airlines,$243,5:47,pm,10:55,pm,5h 08m,1 stop
8816,ATL,MDT,05-22,Multiple Airlines,$107,6:00,am,12:52,pm,6h 52m,"1 stop 

"
8817,ATL,MDT,05-22,Delta,$204,9:40,am,11:32,am,1h 52m,nonstop
8818,ATL,MDT,05-22,American Airlines,$191,12:28,pm,3:52,pm,3h 24m,1 stop
8819,ATL,MDT,05-22,American Airlines,$191,9:40,am,1:19,pm,3h 39m,1 stop
8820,ATL,MDT,05-22,American Airlines,$191,5:16,am,9:43,am,4h 27m,1 stop
8821,ATL,MDT,05-22,American Airlines,$191,8:31,am,1:19,pm,4h 48m,1 stop
8822,ATL,MDT,05-22,American Airlines,$191,9:40,am,3:15,pm,5h 35m,1 stop
8823,ATL,MDT,05-22,American Airlines,$191,9:40,am,3:52,pm,6h 12m,1 stop
8824,ATL,MDT,05-22,American Airlines,$191,6:56,am,1:19,pm,6h 23m,1 stop
8825,ATL,MDT,05-22,American Airlines,$191,3:19,pm,9:55,pm,6h 36m,1 stop
8826,ATL,MDT,05-22,American Airlines,$191,8:31,am,3:15,pm,6h 44m,1 stop
8827,ATL,MDT,05-22,American Airlines,$192,5:05,am,10:38,am,5h 33m,1 stop
8828,ATL,MDT,05-22,American Airlines,$192,7:34,am,1:24,pm,5h 50m,1 stop
8829,ATL,MDT,05-22,American Airlines,$192,11:16,am,6:04,pm,6h 48m,1 stop
8830,ATL,MDT,05-22,American Airlines,$195,6:56,am,1:24,pm,6h 28m,2 stops
8831,ATL,MDT,05-22,American Airlines,$195,12:28,pm,7:25,pm,6h 57m,2 stops
8832,ATL,MDT,05-23,American Airlines,$192,5:05,am,10:38,am,5h 33m,1 stop
8833,ATL,MDT,05-23,Delta,$204,9:40,am,11:32,am,1h 52m,nonstop
8834,ATL,MDT,05-23,Delta,$204,9:41,pm,11:35,pm,1h 54m,nonstop
8835,ATL,MDT,05-23,Delta,$204,3:56,pm,5:52,pm,1h 56m,nonstop
8836,ATL,MDT,05-23,Multiple Airlines,$241,9:49,pm,11:36,am,37h 47m,1 stop
8837,ATL,MDT,05-23,American Airlines,$243,6:56,am,1:19,pm,6h 23m,1 stop
8838,ATL,MDT,05-23,American Airlines,$243,8:31,am,3:15,pm,6h 44m,1 stop
8839,ATL,MDT,05-23,American Airlines,$244,7:34,am,1:24,pm,5h 50m,1 stop
8840,ATL,MDT,05-23,American Airlines,$244,11:16,am,6:04,pm,6h 48m,1 stop
8841,ATL,MDT,05-23,United Airlines,$249,5:45,am,9:40,am,3h 55m,1 stop
8842,ATL,MDT,05-23,Delta,$275,7:25,am,1:43,pm,6h 18m,1 stop
8843,ATL,MDT,05-23,American Airlines,$294,12:28,pm,3:52,pm,3h 24m,1 stop
8844,ATL,MDT,05-23,American Airlines,$294,8:31,am,1:19,pm,4h 48m,1 stop
8845,ATL,MDT,05-23,American Airlines,$294,3:19,pm,9:55,pm,6h 36m,1 stop
8846,ATL,MDT,05-23,American Airlines,$295,12:19,pm,6:04,pm,5h 45m,1 stop
8847,ATL,MDT,05-24,Multiple Airlines,$156,9:44,pm,12:52,pm,15h 08m,"1 stop 

"
8848,ATL,MDT,05-24,Delta,$204,9:40,am,11:32,am,1h 52m,nonstop
8849,ATL,MDT,05-24,American Airlines,$192,5:05,am,10:38,am,5h 33m,1 stop
8850,ATL,MDT,05-24,Delta,$204,9:41,pm,11:35,pm,1h 54m,nonstop
8851,ATL,MDT,05-24,Delta,$204,3:56,pm,5:52,pm,1h 56m,nonstop
8852,ATL,MDT,05-24,United Airlines,$212,9:50,am,1:55,pm,4h 05m,1 stop
8853,ATL,MDT,05-24,American Airlines,$243,12:28,pm,3:52,pm,3h 24m,1 stop
8854,ATL,MDT,05-24,American Airlines,$243,5:16,am,9:43,am,4h 27m,1 stop
8855,ATL,MDT,05-24,American Airlines,$243,3:19,pm,9:55,pm,6h 36m,1 stop
8856,ATL,MDT,05-24,American Airlines,$244,12:19,pm,6:04,pm,5h 45m,1 stop
8857,ATL,MDT,05-24,American Airlines,$244,7:34,am,1:24,pm,5h 50m,1 stop
8858,ATL,MDT,05-24,American Airlines,$244,11:16,am,6:04,pm,6h 48m,1 stop
8859,ATL,MDT,05-24,American Airlines,$244,12:19,pm,7:25,pm,7h 06m,1 stop
8860,ATL,MDT,05-24,Delta,$275,7:25,am,11:19,am,3h 54m,1 stop
8861,ATL,MDT,05-24,Delta,$275,7:25,am,1:43,pm,6h 18m,1 stop
8862,ATL,MDW,05-20,Delta,$142,2:12,pm,3:05,pm,1h 53m,nonstop
8863,ATL,MDW,05-20,Delta,$142,4:45,pm,5:44,pm,1h 59m,nonstop
8864,ATL,MDW,05-20,Delta,$142,9:13,pm,10:15,pm,2h 02m,nonstop
8865,ATL,MDW,05-20,Delta,$186,6:52,pm,7:50,pm,1h 58m,nonstop
8866,ATL,MDW,05-20,Delta,$279,10:59,am,11:53,am,1h 54m,nonstop
8867,ATL,MDW,05-20,Delta,$337,9:08,am,10:01,am,1h 53m,nonstop
8868,ATL,MDW,05-20,Delta,$507,1:16,pm,4:25,pm,4h 09m,1 stop
8869,ATL,MDW,05-20,Delta,$507,2:16,pm,5:56,pm,4h 40m,1 stop
8870,ATL,MDW,05-20,Delta,$507,3:12,pm,5:56,pm,3h 44m,1 stop
8871,ATL,MDW,05-20,Delta,$554,1:16,pm,5:56,pm,5h 40m,1 stop
8872,ATL,MDW,05-20,Multiple Airlines,$562,9:50,am,4:25,pm,7h 35m,2 stops
8873,ATL,MDW,05-20,Multiple Airlines,$563,5:45,am,12:19,pm,7h 34m,2 stops
8874,ATL,MDW,05-20,Multiple Airlines,$563,9:50,am,4:25,pm,7h 35m,2 stops
8875,ATL,MDW,05-20,Delta,$644,6:00,am,8:35,am,3h 35m,1 stop
8876,ATL,MDW,05-20,Delta,$644,10:55,am,4:25,pm,6h 30m,1 stop
8877,ATL,MDW,05-21,Delta,$77,9:13,pm,10:15,pm,2h 02m,nonstop
8878,ATL,MDW,05-21,Delta,$99,2:12,pm,3:05,pm,1h 53m,nonstop
8879,ATL,MDW,05-21,Delta,$99,4:45,pm,5:44,pm,1h 59m,nonstop
8880,ATL,MDW,05-21,Delta,$99,6:52,pm,7:50,pm,1h 58m,nonstop
8881,ATL,MDW,05-21,Delta,$129,9:08,am,10:01,am,1h 53m,nonstop
8882,ATL,MDW,05-21,Delta,$142,10:59,am,11:53,am,1h 54m,nonstop
8883,ATL,MDW,05-21,Delta,$242,3:12,pm,5:56,pm,3h 44m,1 stop
8884,ATL,MDW,05-21,Delta,$336,7:25,am,12:19,pm,5h 54m,1 stop
8885,ATL,MDW,05-21,Delta,$352,1:16,pm,4:25,pm,4h 09m,1 stop
8886,ATL,MDW,05-21,Delta,$352,1:16,pm,5:56,pm,5h 40m,1 stop
8887,ATL,MDW,05-21,Delta,$352,2:16,pm,5:56,pm,4h 40m,1 stop
8888,ATL,MDW,05-21,Delta,$477,9:30,am,12:19,pm,3h 49m,1 stop
8889,ATL,MDW,05-21,Multiple Airlines,$562,5:45,am,12:19,pm,7h 34m,2 stops
8890,ATL,MDW,05-21,Multiple Airlines,$562,9:45,am,4:25,pm,7h 40m,2 stops
8891,ATL,MDW,05-21,Multiple Airlines,$563,5:45,am,12:19,pm,7h 34m,2 stops
8892,ATL,MDW,05-22,Delta,$60,9:13,pm,10:15,pm,2h 02m,nonstop
8893,ATL,MDW,05-22,Delta,$99,2:12,pm,3:05,pm,1h 53m,nonstop
8894,ATL,MDW,05-22,Delta,$99,4:45,pm,5:44,pm,1h 59m,nonstop
8895,ATL,MDW,05-22,Delta,$99,6:52,pm,7:50,pm,1h 58m,nonstop
8896,ATL,MDW,05-22,Delta,$129,10:59,am,11:53,am,1h 54m,nonstop
8897,ATL,MDW,05-22,Delta,$142,9:08,am,10:01,am,1h 53m,nonstop
8898,ATL,MDW,05-22,Delta,$242,7:25,am,12:19,pm,5h 54m,1 stop
8899,ATL,MDW,05-22,Delta,$352,9:30,am,12:19,pm,3h 49m,1 stop
8900,ATL,MDW,05-22,Delta,$352,1:16,pm,5:56,pm,5h 40m,1 stop
8901,ATL,MDW,05-22,Delta,$352,2:16,pm,5:56,pm,4h 40m,1 stop
8902,ATL,MDW,05-22,Delta,$352,3:12,pm,5:56,pm,3h 44m,1 stop
8903,ATL,MDW,05-22,Delta,$507,1:16,pm,4:25,pm,4h 09m,1 stop
8904,ATL,MDW,05-22,Multiple Airlines,$562,5:45,am,12:19,pm,7h 34m,2 stops
8905,ATL,MDW,05-22,Multiple Airlines,$562,9:50,am,4:25,pm,7h 35m,2 stops
8906,ATL,MDW,05-22,Multiple Airlines,$563,5:45,am,12:19,pm,7h 34m,2 stops
8907,ATL,MDW,05-23,Delta,$142,9:08,am,10:01,am,1h 53m,nonstop
8908,ATL,MDW,05-23,Delta,$142,4:45,pm,5:44,pm,1h 59m,nonstop
8909,ATL,MDW,05-23,Delta,$142,6:52,pm,7:50,pm,1h 58m,nonstop
8910,ATL,MDW,05-23,Delta,$142,9:13,pm,10:15,pm,2h 02m,nonstop
8911,ATL,MDW,05-23,Delta,$186,2:12,pm,3:05,pm,1h 53m,nonstop
8912,ATL,MDW,05-23,Delta,$189,10:59,am,11:53,am,1h 54m,nonstop
8913,ATL,MDW,05-23,Delta,$507,7:25,am,12:19,pm,5h 54m,1 stop
8914,ATL,MDW,05-23,Delta,$507,2:16,pm,5:56,pm,4h 40m,1 stop
8915,ATL,MDW,05-23,Multiple Airlines,$562,9:50,am,4:25,pm,7h 35m,2 stops
8916,ATL,MDW,05-23,Multiple Airlines,$563,5:45,am,12:19,pm,7h 34m,2 stops
8917,ATL,MDW,05-23,Multiple Airlines,$563,9:50,am,4:25,pm,7h 35m,2 stops
8918,ATL,MDW,05-23,Delta,$597,1:16,pm,5:56,pm,5h 40m,1 stop
8919,ATL,MDW,05-23,Delta,$597,1:16,pm,4:25,pm,4h 09m,1 stop
8920,ATL,MDW,05-23,Delta,$644,10:55,am,4:25,pm,6h 30m,1 stop
