,Destination,Num_flights,Num_carriers,Hour_f,Price,Hour,stops,Date,Carrier,Flight_time_minutes
8623,MCI,105,4,5,100,5,1,05-25,American Airlines,311
8624,MCI,105,4,22,112,22,0,05-25,Delta,132
8625,MCI,105,4,8,126,8,0,05-25,Delta,127
8626,MCI,105,4,19,148,19,0,05-25,Delta,125
8627,MCI,105,4,24,148,24,0,05-25,Delta,127
8628,MCI,105,4,10,178,10,0,05-25,Delta,128
8629,MCI,105,4,15,178,15,0,05-25,Delta,130
8630,MCI,105,4,10,186,10,1,05-25,United Airlines,277
8631,MCI,105,4,14,101,14,1,05-25,American Airlines,477
8632,MCI,105,4,8,124,8,1,05-25,Spirit Airlines,303
8633,MCI,105,4,5,186,5,1,05-25,American Airlines,376
8634,MCI,105,4,8,186,8,1,05-25,United Airlines,452
8635,MCI,105,4,6,208,6,1,05-25,Spirit Airlines,356
8636,MCI,105,4,15,216,15,1,05-25,United Airlines,407
8637,MCI,105,4,19,225,19,1,05-25,American Airlines,316
8638,MCN,105,2,6,1601,6,0,05-19,Linear Air Taxi,35
8639,MCN,105,2,7,1601,7,0,05-19,Linear Air Taxi,35
8640,MCN,105,2,8,1601,8,0,05-19,Linear Air Taxi,35
8641,MCN,105,2,9,1601,9,0,05-19,Linear Air Taxi,35
8642,MCN,105,2,10,1601,10,0,05-19,Linear Air Taxi,35
8643,MCN,105,2,11,1601,11,0,05-19,Linear Air Taxi,35
8644,MCN,105,2,24,1601,24,0,05-19,Linear Air Taxi,35
8645,MCN,105,2,13,1601,13,0,05-19,Linear Air Taxi,35
8646,MCN,105,2,14,1601,14,0,05-19,Linear Air Taxi,35
8647,MCN,105,2,15,1601,15,0,05-19,Linear Air Taxi,35
8648,MCN,105,2,16,1601,16,0,05-19,Linear Air Taxi,35
8649,MCN,105,2,17,1601,17,0,05-19,Linear Air Taxi,35
8650,MCN,105,2,18,1601,18,0,05-19,Linear Air Taxi,35
8651,MCN,105,2,19,1601,19,0,05-19,Linear Air Taxi,35
8652,MCN,105,2,20,1601,20,0,05-19,Linear Air Taxi,35
8653,MCN,105,2,6,1601,6,0,05-20,Linear Air Taxi,35
8654,MCN,105,2,7,1601,7,0,05-20,Linear Air Taxi,35
8655,MCN,105,2,8,1601,8,0,05-20,Linear Air Taxi,35
8656,MCN,105,2,9,1601,9,0,05-20,Linear Air Taxi,35
8657,MCN,105,2,10,1601,10,0,05-20,Linear Air Taxi,35
8658,MCN,105,2,11,1601,11,0,05-20,Linear Air Taxi,35
8659,MCN,105,2,24,1601,24,0,05-20,Linear Air Taxi,35
8660,MCN,105,2,13,1601,13,0,05-20,Linear Air Taxi,35
8661,MCN,105,2,14,1601,14,0,05-20,Linear Air Taxi,35
8662,MCN,105,2,15,1601,15,0,05-20,Linear Air Taxi,35
8663,MCN,105,2,16,1601,16,0,05-20,Linear Air Taxi,35
8664,MCN,105,2,17,1601,17,0,05-20,Linear Air Taxi,35
8665,MCN,105,2,18,1601,18,0,05-20,Linear Air Taxi,35
8666,MCN,105,2,19,1601,19,0,05-20,Linear Air Taxi,35
8667,MCN,105,2,20,1601,20,0,05-20,Linear Air Taxi,35
8668,MCN,105,2,7,332,7,1,05-21,Multiple Airlines,565
8669,MCN,105,2,6,1601,6,0,05-21,Linear Air Taxi,35
8670,MCN,105,2,7,1601,7,0,05-21,Linear Air Taxi,35
8671,MCN,105,2,8,1601,8,0,05-21,Linear Air Taxi,35
8672,MCN,105,2,9,1601,9,0,05-21,Linear Air Taxi,35
8673,MCN,105,2,10,1601,10,0,05-21,Linear Air Taxi,35
8674,MCN,105,2,11,1601,11,0,05-21,Linear Air Taxi,35
8675,MCN,105,2,24,1601,24,0,05-21,Linear Air Taxi,35
8676,MCN,105,2,13,1601,13,0,05-21,Linear Air Taxi,35
8677,MCN,105,2,14,1601,14,0,05-21,Linear Air Taxi,35
8678,MCN,105,2,15,1601,15,0,05-21,Linear Air Taxi,35
8679,MCN,105,2,16,1601,16,0,05-21,Linear Air Taxi,35
8680,MCN,105,2,17,1601,17,0,05-21,Linear Air Taxi,35
8681,MCN,105,2,18,1601,18,0,05-21,Linear Air Taxi,35
8682,MCN,105,2,19,1601,19,0,05-21,Linear Air Taxi,35
8683,MCN,105,2,7,241,7,1,05-22,Multiple Airlines,565
8684,MCN,105,2,6,1601,6,0,05-22,Linear Air Taxi,35
8685,MCN,105,2,7,1601,7,0,05-22,Linear Air Taxi,35
8686,MCN,105,2,8,1601,8,0,05-22,Linear Air Taxi,35
8687,MCN,105,2,9,1601,9,0,05-22,Linear Air Taxi,35
8688,MCN,105,2,10,1601,10,0,05-22,Linear Air Taxi,35
8689,MCN,105,2,11,1601,11,0,05-22,Linear Air Taxi,35
8690,MCN,105,2,24,1601,24,0,05-22,Linear Air Taxi,35
8691,MCN,105,2,13,1601,13,0,05-22,Linear Air Taxi,35
8692,MCN,105,2,14,1601,14,0,05-22,Linear Air Taxi,35
8693,MCN,105,2,15,1601,15,0,05-22,Linear Air Taxi,35
8694,MCN,105,2,16,1601,16,0,05-22,Linear Air Taxi,35
8695,MCN,105,2,17,1601,17,0,05-22,Linear Air Taxi,35
8696,MCN,105,2,18,1601,18,0,05-22,Linear Air Taxi,35
8697,MCN,105,2,19,1601,19,0,05-22,Linear Air Taxi,35
8698,MCN,105,2,22,258,22,1,05-23,Multiple Airlines,755
8699,MCN,105,2,6,1601,6,0,05-23,Linear Air Taxi,35
8700,MCN,105,2,7,1601,7,0,05-23,Linear Air Taxi,35
8701,MCN,105,2,8,1601,8,0,05-23,Linear Air Taxi,35
8702,MCN,105,2,9,1601,9,0,05-23,Linear Air Taxi,35
8703,MCN,105,2,10,1601,10,0,05-23,Linear Air Taxi,35
8704,MCN,105,2,11,1601,11,0,05-23,Linear Air Taxi,35
8705,MCN,105,2,24,1601,24,0,05-23,Linear Air Taxi,35
8706,MCN,105,2,13,1601,13,0,05-23,Linear Air Taxi,35
8707,MCN,105,2,14,1601,14,0,05-23,Linear Air Taxi,35
8708,MCN,105,2,15,1601,15,0,05-23,Linear Air Taxi,35
8709,MCN,105,2,16,1601,16,0,05-23,Linear Air Taxi,35
8710,MCN,105,2,17,1601,17,0,05-23,Linear Air Taxi,35
8711,MCN,105,2,18,1601,18,0,05-23,Linear Air Taxi,35
8712,MCN,105,2,19,1601,19,0,05-23,Linear Air Taxi,35
8713,MCN,105,2,7,326,7,1,05-24,Multiple Airlines,715
8714,MCN,105,2,6,1601,6,0,05-24,Linear Air Taxi,35
8715,MCN,105,2,7,1601,7,0,05-24,Linear Air Taxi,35
8716,MCN,105,2,8,1601,8,0,05-24,Linear Air Taxi,35
8717,MCN,105,2,9,1601,9,0,05-24,Linear Air Taxi,35
8718,MCN,105,2,10,1601,10,0,05-24,Linear Air Taxi,35
8719,MCN,105,2,11,1601,11,0,05-24,Linear Air Taxi,35
8720,MCN,105,2,24,1601,24,0,05-24,Linear Air Taxi,35
8721,MCN,105,2,13,1601,13,0,05-24,Linear Air Taxi,35
8722,MCN,105,2,14,1601,14,0,05-24,Linear Air Taxi,35
8723,MCN,105,2,15,1601,15,0,05-24,Linear Air Taxi,35
8724,MCN,105,2,16,1601,16,0,05-24,Linear Air Taxi,35
8725,MCN,105,2,17,1601,17,0,05-24,Linear Air Taxi,35
8726,MCN,105,2,18,1601,18,0,05-24,Linear Air Taxi,35
8727,MCN,105,2,19,1601,19,0,05-24,Linear Air Taxi,35
8728,MCN,105,2,6,1601,6,0,05-25,Linear Air Taxi,35
8729,MCN,105,2,7,1601,7,0,05-25,Linear Air Taxi,35
8730,MCN,105,2,8,1601,8,0,05-25,Linear Air Taxi,35
8731,MCN,105,2,9,1601,9,0,05-25,Linear Air Taxi,35
8732,MCN,105,2,10,1601,10,0,05-25,Linear Air Taxi,35
8733,MCN,105,2,11,1601,11,0,05-25,Linear Air Taxi,35
8734,MCN,105,2,24,1601,24,0,05-25,Linear Air Taxi,35
8735,MCN,105,2,13,1601,13,0,05-25,Linear Air Taxi,35
8736,MCN,105,2,14,1601,14,0,05-25,Linear Air Taxi,35
8737,MCN,105,2,15,1601,15,0,05-25,Linear Air Taxi,35
8738,MCN,105,2,16,1601,16,0,05-25,Linear Air Taxi,35
8739,MCN,105,2,17,1601,17,0,05-25,Linear Air Taxi,35
8740,MCN,105,2,18,1601,18,0,05-25,Linear Air Taxi,35
8741,MCN,105,2,19,1601,19,0,05-25,Linear Air Taxi,35
8742,MCN,105,2,20,1601,20,0,05-25,Linear Air Taxi,35
8743,MCO,61,5,20,37,20,0,05-20,Frontier,93
8744,MCO,61,5,23,69,23,0,05-20,Delta,89
8745,MCO,61,5,11,114,11,0,05-20,JetBlue,99
8746,MCO,61,5,21,50,21,0,05-20,Spirit Airlines,85
8747,MCO,61,5,6,50,6,0,05-20,Spirit Airlines,87
8748,MCO,61,5,21,69,21,0,05-20,Delta,93
8749,MCO,61,5,22,69,22,0,05-20,Delta,94
8750,MCO,61,5,20,69,20,0,05-20,Delta,96
8751,MCO,61,5,18,92,18,1,05-20,American Airlines,273
8752,MCO,61,5,14,93,14,0,05-20,Delta,92
8753,MCO,61,5,19,93,19,0,05-20,Delta,96
8754,MCO,61,5,15,93,15,0,05-20,Delta,97
8755,MCO,61,5,17,93,17,0,05-20,Delta,98
8756,MCO,61,5,6,103,6,0,05-20,Delta,85
8757,MCO,61,5,15,111,15,1,05-20,American Airlines,264
8758,MCO,61,5,14,111,14,1,05-20,American Airlines,336
8759,MCO,61,5,20,39,20,0,05-22,Frontier,93
8760,MCO,61,5,11,64,11,0,05-22,JetBlue,99
8761,MCO,61,5,6,69,6,0,05-22,Delta,85
8762,MCO,61,5,21,50,21,0,05-22,Spirit Airlines,85
8763,MCO,61,5,6,50,6,0,05-22,Spirit Airlines,87
8764,MCO,61,5,7,69,7,0,05-22,Delta,89
8765,MCO,61,5,20,88,20,0,05-22,Delta,96
8766,MCO,61,5,5,91,5,1,05-22,American Airlines,252
8767,MCO,61,5,8,91,8,1,05-22,American Airlines,266
8768,MCO,61,5,6,91,6,1,05-22,American Airlines,361
8769,MCO,61,5,8,91,8,1,05-22,American Airlines,372
8770,MCO,61,5,11,93,11,0,05-22,Delta,91
8771,MCO,61,5,24,93,24,0,05-22,Delta,92
8772,MCO,61,5,14,93,14,0,05-22,Delta,92
8773,MCO,61,5,8,93,8,0,05-22,Delta,94
8774,MCO,61,5,20,72,20,0,05-23,Frontier,93
8775,MCO,61,5,23,88,23,0,05-23,Delta,89
8776,MCO,61,5,11,114,11,0,05-23,JetBlue,99
8777,MCO,61,5,21,82,21,0,05-23,Spirit Airlines,85
8778,MCO,61,5,6,82,6,0,05-23,Spirit Airlines,87
8779,MCO,61,5,6,118,6,0,05-23,Delta,85
8780,MCO,61,5,7,118,7,0,05-23,Delta,89
8781,MCO,61,5,13,118,13,0,05-23,Delta,92
8782,MCO,61,5,24,118,24,0,05-23,Delta,92
8783,MCO,61,5,22,118,22,0,05-23,Delta,94
8784,MCO,61,5,15,153,15,1,05-23,Spirit Airlines,320
8785,MCO,61,5,14,159,14,0,05-23,Delta,92
8786,MCO,61,5,21,159,21,0,05-23,Delta,93
8787,MCO,61,5,8,159,8,0,05-23,Delta,94
8788,MCO,61,5,19,159,19,0,05-23,Delta,96
8789,MCO,61,5,21,82,21,0,05-24,Spirit Airlines,85
8790,MCO,61,5,23,118,23,0,05-24,Delta,88
8791,MCO,61,5,11,153,11,0,05-24,JetBlue,99
8792,MCO,61,5,20,82,20,0,05-24,Frontier,93
8793,MCO,61,5,6,117,6,0,05-24,Spirit Airlines,87
8794,MCO,61,5,14,159,14,0,05-24,Delta,92
8795,MCO,61,5,21,159,21,0,05-24,Delta,93
8796,MCO,61,5,22,159,22,0,05-24,Delta,94
8797,MCO,61,5,17,159,17,0,05-24,Delta,98
8798,MCO,61,5,6,199,6,0,05-24,Delta,85
8799,MCO,61,5,7,199,7,0,05-24,Delta,89
8800,MCO,61,5,11,199,11,0,05-24,Delta,91
8801,MCO,61,5,9,199,9,0,05-24,Delta,92
8802,MCO,61,5,13,199,13,0,05-24,Delta,92
8803,MCO,61,5,24,199,24,0,05-24,Delta,92
8804,MDT,61,4,5,191,5,1,05-19,American Airlines,289
8805,MDT,61,4,9,204,9,0,05-19,Delta,112
8806,MDT,61,4,7,192,7,1,05-19,American Airlines,350
8807,MDT,61,4,6,195,6,2,05-19,American Airlines,388
8808,MDT,61,4,5,195,5,2,05-19,American Airlines,488
8809,MDT,61,4,5,195,5,2,05-19,American Airlines,488
8810,MDT,61,4,21,204,21,0,05-19,Delta,114
8811,MDT,61,4,15,204,15,0,05-19,Delta,116
8812,MDT,61,4,5,212,5,1,05-19,United Airlines,235
8813,MDT,61,4,9,212,9,1,05-19,United Airlines,245
8814,MDT,61,4,7,212,7,1,05-19,Delta,378
8815,MDT,61,4,22,233,22,2,05-19,Multiple Airlines,1059
8816,MDT,61,4,9,243,9,1,05-19,American Airlines,222
8817,MDT,61,4,8,243,8,1,05-19,American Airlines,291
8818,MDT,61,4,17,243,17,1,05-19,American Airlines,308
8819,MDT,61,4,6,107,6,1,05-22,Multiple Airlines,412
8820,MDT,61,4,9,204,9,0,05-22,Delta,112
8821,MDT,61,4,24,191,24,1,05-22,American Airlines,204
8822,MDT,61,4,9,191,9,1,05-22,American Airlines,219
8823,MDT,61,4,5,191,5,1,05-22,American Airlines,267
8824,MDT,61,4,8,191,8,1,05-22,American Airlines,288
8825,MDT,61,4,9,191,9,1,05-22,American Airlines,335
8826,MDT,61,4,9,191,9,1,05-22,American Airlines,372
8827,MDT,61,4,6,191,6,1,05-22,American Airlines,383
8828,MDT,61,4,15,191,15,1,05-22,American Airlines,396
8829,MDT,61,4,8,191,8,1,05-22,American Airlines,404
8830,MDT,61,4,5,192,5,1,05-22,American Airlines,333
8831,MDT,61,4,7,192,7,1,05-22,American Airlines,350
8832,MDT,61,4,11,192,11,1,05-22,American Airlines,408
8833,MDT,61,4,6,195,6,2,05-22,American Airlines,388
8834,MDT,61,4,24,195,24,2,05-22,American Airlines,417
8835,MDT,61,4,5,192,5,1,05-23,American Airlines,333
8836,MDT,61,4,9,204,9,0,05-23,Delta,112
8837,MDT,61,4,21,204,21,0,05-23,Delta,114
8838,MDT,61,4,15,204,15,0,05-23,Delta,116
8839,MDT,61,4,21,241,21,1,05-23,Multiple Airlines,2267
8840,MDT,61,4,6,243,6,1,05-23,American Airlines,383
8841,MDT,61,4,8,243,8,1,05-23,American Airlines,404
8842,MDT,61,4,7,244,7,1,05-23,American Airlines,350
8843,MDT,61,4,11,244,11,1,05-23,American Airlines,408
8844,MDT,61,4,5,249,5,1,05-23,United Airlines,235
8845,MDT,61,4,7,275,7,1,05-23,Delta,378
8846,MDT,61,4,24,294,24,1,05-23,American Airlines,204
8847,MDT,61,4,8,294,8,1,05-23,American Airlines,288
8848,MDT,61,4,15,294,15,1,05-23,American Airlines,396
8849,MDT,61,4,24,295,24,1,05-23,American Airlines,345
8850,MDT,61,4,21,156,21,1,05-24,Multiple Airlines,908
8851,MDT,61,4,9,204,9,0,05-24,Delta,112
8852,MDT,61,4,5,192,5,1,05-24,American Airlines,333
8853,MDT,61,4,21,204,21,0,05-24,Delta,114
8854,MDT,61,4,15,204,15,0,05-24,Delta,116
8855,MDT,61,4,9,212,9,1,05-24,United Airlines,245
8856,MDT,61,4,24,243,24,1,05-24,American Airlines,204
8857,MDT,61,4,5,243,5,1,05-24,American Airlines,267
8858,MDT,61,4,15,243,15,1,05-24,American Airlines,396
8859,MDT,61,4,24,244,24,1,05-24,American Airlines,345
8860,MDT,61,4,7,244,7,1,05-24,American Airlines,350
8861,MDT,61,4,11,244,11,1,05-24,American Airlines,408
8862,MDT,61,4,24,244,24,1,05-24,American Airlines,426
8863,MDT,61,4,7,275,7,1,05-24,Delta,234
8864,MDT,61,4,7,275,7,1,05-24,Delta,378
8865,MDW,75,2,14,142,14,0,05-20,Delta,113
8866,MDW,75,2,16,142,16,0,05-20,Delta,119
8867,MDW,75,2,21,142,21,0,05-20,Delta,122
8868,MDW,75,2,18,186,18,0,05-20,Delta,118
8869,MDW,75,2,10,279,10,0,05-20,Delta,114
8870,MDW,75,2,9,337,9,0,05-20,Delta,113
8871,MDW,75,2,13,507,13,1,05-20,Delta,249
8872,MDW,75,2,14,507,14,1,05-20,Delta,280
8873,MDW,75,2,15,507,15,1,05-20,Delta,224
8874,MDW,75,2,13,554,13,1,05-20,Delta,340
8875,MDW,75,2,9,562,9,2,05-20,Multiple Airlines,455
8876,MDW,75,2,5,563,5,2,05-20,Multiple Airlines,454
8877,MDW,75,2,9,563,9,2,05-20,Multiple Airlines,455
8878,MDW,75,2,6,644,6,1,05-20,Delta,215
8879,MDW,75,2,10,644,10,1,05-20,Delta,390
8880,MDW,75,2,21,77,21,0,05-21,Delta,122
8881,MDW,75,2,14,99,14,0,05-21,Delta,113
8882,MDW,75,2,16,99,16,0,05-21,Delta,119
8883,MDW,75,2,18,99,18,0,05-21,Delta,118
8884,MDW,75,2,9,129,9,0,05-21,Delta,113
8885,MDW,75,2,10,142,10,0,05-21,Delta,114
8886,MDW,75,2,15,242,15,1,05-21,Delta,224
8887,MDW,75,2,7,336,7,1,05-21,Delta,354
8888,MDW,75,2,13,352,13,1,05-21,Delta,249
8889,MDW,75,2,13,352,13,1,05-21,Delta,340
8890,MDW,75,2,14,352,14,1,05-21,Delta,280
8891,MDW,75,2,9,477,9,1,05-21,Delta,229
8892,MDW,75,2,5,562,5,2,05-21,Multiple Airlines,454
8893,MDW,75,2,9,562,9,2,05-21,Multiple Airlines,460
8894,MDW,75,2,5,563,5,2,05-21,Multiple Airlines,454
8895,MDW,75,2,21,60,21,0,05-22,Delta,122
8896,MDW,75,2,14,99,14,0,05-22,Delta,113
8897,MDW,75,2,16,99,16,0,05-22,Delta,119
8898,MDW,75,2,18,99,18,0,05-22,Delta,118
8899,MDW,75,2,10,129,10,0,05-22,Delta,114
8900,MDW,75,2,9,142,9,0,05-22,Delta,113
8901,MDW,75,2,7,242,7,1,05-22,Delta,354
8902,MDW,75,2,9,352,9,1,05-22,Delta,229
8903,MDW,75,2,13,352,13,1,05-22,Delta,340
8904,MDW,75,2,14,352,14,1,05-22,Delta,280
8905,MDW,75,2,15,352,15,1,05-22,Delta,224
8906,MDW,75,2,13,507,13,1,05-22,Delta,249
8907,MDW,75,2,5,562,5,2,05-22,Multiple Airlines,454
8908,MDW,75,2,9,562,9,2,05-22,Multiple Airlines,455
8909,MDW,75,2,5,563,5,2,05-22,Multiple Airlines,454
8910,MDW,75,2,9,142,9,0,05-23,Delta,113
8911,MDW,75,2,16,142,16,0,05-23,Delta,119
8912,MDW,75,2,18,142,18,0,05-23,Delta,118
8913,MDW,75,2,21,142,21,0,05-23,Delta,122
8914,MDW,75,2,14,186,14,0,05-23,Delta,113
8915,MDW,75,2,10,189,10,0,05-23,Delta,114
8916,MDW,75,2,7,507,7,1,05-23,Delta,354
8917,MDW,75,2,14,507,14,1,05-23,Delta,280
8918,MDW,75,2,9,562,9,2,05-23,Multiple Airlines,455
8919,MDW,75,2,5,563,5,2,05-23,Multiple Airlines,454
8920,MDW,75,2,9,563,9,2,05-23,Multiple Airlines,455
8921,MDW,75,2,13,597,13,1,05-23,Delta,340
8922,MDW,75,2,13,597,13,1,05-23,Delta,249
8923,MDW,75,2,10,644,10,1,05-23,Delta,390
8924,MDW,75,2,15,644,15,1,05-23,Delta,224
8925,MDW,75,2,16,186,16,0,05-24,Delta,119
8926,MDW,75,2,10,189,10,0,05-24,Delta,114
8927,MDW,75,2,18,186,18,0,05-24,Delta,118
8928,MDW,75,2,21,186,21,0,05-24,Delta,122
8929,MDW,75,2,14,216,14,0,05-24,Delta,113
8930,MDW,75,2,9,279,9,0,05-24,Delta,113
8931,MDW,75,2,7,446,7,1,05-24,Delta,354
8932,MDW,75,2,15,507,15,1,05-24,Delta,224
8933,MDW,75,2,13,554,13,1,05-24,Delta,340
8934,MDW,75,2,5,563,5,2,05-24,Multiple Airlines,454
8935,MDW,75,2,5,602,5,2,05-24,Multiple Airlines,454
8936,MDW,75,2,9,602,9,2,05-24,Multiple Airlines,455
8937,MDW,75,2,9,644,9,1,05-24,Delta,229
8938,MDW,75,2,13,644,13,1,05-24,Delta,249
8939,MDW,75,2,9,662,9,2,05-24,Multiple Airlines,455
8940,MEI,105,1,6,3117,6,0,05-19,Linear Air Taxi,91
8941,MEI,105,1,7,3117,7,0,05-19,Linear Air Taxi,91
8942,MEI,105,1,8,3117,8,0,05-19,Linear Air Taxi,91
8943,MEI,105,1,9,3117,9,0,05-19,Linear Air Taxi,91
8944,MEI,105,1,10,3117,10,0,05-19,Linear Air Taxi,91
8945,MEI,105,1,11,3117,11,0,05-19,Linear Air Taxi,91
8946,MEI,105,1,24,3117,24,0,05-19,Linear Air Taxi,91
8947,MEI,105,1,13,3117,13,0,05-19,Linear Air Taxi,91
8948,MEI,105,1,14,3117,14,0,05-19,Linear Air Taxi,91
8949,MEI,105,1,15,3117,15,0,05-19,Linear Air Taxi,91
8950,MEI,105,1,16,3117,16,0,05-19,Linear Air Taxi,91
8951,MEI,105,1,17,3117,17,0,05-19,Linear Air Taxi,91
8952,MEI,105,1,18,3117,18,0,05-19,Linear Air Taxi,91
8953,MEI,105,1,19,3117,19,0,05-19,Linear Air Taxi,91
8954,MEI,105,1,20,3117,20,0,05-19,Linear Air Taxi,91
8955,MEI,105,1,6,3117,6,0,05-20,Linear Air Taxi,91
8956,MEI,105,1,7,3117,7,0,05-20,Linear Air Taxi,91
8957,MEI,105,1,8,3117,8,0,05-20,Linear Air Taxi,91
8958,MEI,105,1,9,3117,9,0,05-20,Linear Air Taxi,91
8959,MEI,105,1,10,3117,10,0,05-20,Linear Air Taxi,91
8960,MEI,105,1,11,3117,11,0,05-20,Linear Air Taxi,91
8961,MEI,105,1,24,3117,24,0,05-20,Linear Air Taxi,91
8962,MEI,105,1,13,3117,13,0,05-20,Linear Air Taxi,91
8963,MEI,105,1,14,3117,14,0,05-20,Linear Air Taxi,91
8964,MEI,105,1,15,3117,15,0,05-20,Linear Air Taxi,91
8965,MEI,105,1,16,3117,16,0,05-20,Linear Air Taxi,91
8966,MEI,105,1,17,3117,17,0,05-20,Linear Air Taxi,91
8967,MEI,105,1,18,3117,18,0,05-20,Linear Air Taxi,91
8968,MEI,105,1,19,3117,19,0,05-20,Linear Air Taxi,91
8969,MEI,105,1,20,3117,20,0,05-20,Linear Air Taxi,91
8970,MEI,105,1,6,3117,6,0,05-21,Linear Air Taxi,91
8971,MEI,105,1,7,3117,7,0,05-21,Linear Air Taxi,91
8972,MEI,105,1,8,3117,8,0,05-21,Linear Air Taxi,91
8973,MEI,105,1,9,3117,9,0,05-21,Linear Air Taxi,91
8974,MEI,105,1,10,3117,10,0,05-21,Linear Air Taxi,91
8975,MEI,105,1,11,3117,11,0,05-21,Linear Air Taxi,91
8976,MEI,105,1,24,3117,24,0,05-21,Linear Air Taxi,91
8977,MEI,105,1,13,3117,13,0,05-21,Linear Air Taxi,91
8978,MEI,105,1,14,3117,14,0,05-21,Linear Air Taxi,91
8979,MEI,105,1,15,3117,15,0,05-21,Linear Air Taxi,91
8980,MEI,105,1,16,3117,16,0,05-21,Linear Air Taxi,91
8981,MEI,105,1,17,3117,17,0,05-21,Linear Air Taxi,91
8982,MEI,105,1,18,3117,18,0,05-21,Linear Air Taxi,91
8983,MEI,105,1,19,3117,19,0,05-21,Linear Air Taxi,91
8984,MEI,105,1,20,3117,20,0,05-21,Linear Air Taxi,91
8985,MEI,105,1,6,3117,6,0,05-22,Linear Air Taxi,91
8986,MEI,105,1,7,3117,7,0,05-22,Linear Air Taxi,91
8987,MEI,105,1,8,3117,8,0,05-22,Linear Air Taxi,91
8988,MEI,105,1,9,3117,9,0,05-22,Linear Air Taxi,91
8989,MEI,105,1,10,3117,10,0,05-22,Linear Air Taxi,91
8990,MEI,105,1,11,3117,11,0,05-22,Linear Air Taxi,91
8991,MEI,105,1,24,3117,24,0,05-22,Linear Air Taxi,91
8992,MEI,105,1,13,3117,13,0,05-22,Linear Air Taxi,91
8993,MEI,105,1,14,3117,14,0,05-22,Linear Air Taxi,91
8994,MEI,105,1,15,3117,15,0,05-22,Linear Air Taxi,91
8995,MEI,105,1,16,3117,16,0,05-22,Linear Air Taxi,91
8996,MEI,105,1,17,3117,17,0,05-22,Linear Air Taxi,91
8997,MEI,105,1,18,3117,18,0,05-22,Linear Air Taxi,91
8998,MEI,105,1,19,3117,19,0,05-22,Linear Air Taxi,91
8999,MEI,105,1,20,3117,20,0,05-22,Linear Air Taxi,91
9000,MEI,105,1,6,3117,6,0,05-23,Linear Air Taxi,91
9001,MEI,105,1,7,3117,7,0,05-23,Linear Air Taxi,91
9002,MEI,105,1,8,3117,8,0,05-23,Linear Air Taxi,91
9003,MEI,105,1,9,3117,9,0,05-23,Linear Air Taxi,91
9004,MEI,105,1,10,3117,10,0,05-23,Linear Air Taxi,91
9005,MEI,105,1,11,3117,11,0,05-23,Linear Air Taxi,91
9006,MEI,105,1,24,3117,24,0,05-23,Linear Air Taxi,91
9007,MEI,105,1,13,3117,13,0,05-23,Linear Air Taxi,91
9008,MEI,105,1,14,3117,14,0,05-23,Linear Air Taxi,91
9009,MEI,105,1,15,3117,15,0,05-23,Linear Air Taxi,91
9010,MEI,105,1,16,3117,16,0,05-23,Linear Air Taxi,91
9011,MEI,105,1,17,3117,17,0,05-23,Linear Air Taxi,91
9012,MEI,105,1,18,3117,18,0,05-23,Linear Air Taxi,91
9013,MEI,105,1,19,3117,19,0,05-23,Linear Air Taxi,91
9014,MEI,105,1,20,3117,20,0,05-23,Linear Air Taxi,91
9015,MEI,105,1,6,3117,6,0,05-24,Linear Air Taxi,91
9016,MEI,105,1,7,3117,7,0,05-24,Linear Air Taxi,91
9017,MEI,105,1,8,3117,8,0,05-24,Linear Air Taxi,91
9018,MEI,105,1,9,3117,9,0,05-24,Linear Air Taxi,91
9019,MEI,105,1,10,3117,10,0,05-24,Linear Air Taxi,91
9020,MEI,105,1,11,3117,11,0,05-24,Linear Air Taxi,91
9021,MEI,105,1,24,3117,24,0,05-24,Linear Air Taxi,91
9022,MEI,105,1,13,3117,13,0,05-24,Linear Air Taxi,91
9023,MEI,105,1,14,3117,14,0,05-24,Linear Air Taxi,91
9024,MEI,105,1,15,3117,15,0,05-24,Linear Air Taxi,91
9025,MEI,105,1,16,3117,16,0,05-24,Linear Air Taxi,91
9026,MEI,105,1,17,3117,17,0,05-24,Linear Air Taxi,91
9027,MEI,105,1,18,3117,18,0,05-24,Linear Air Taxi,91
9028,MEI,105,1,19,3117,19,0,05-24,Linear Air Taxi,91
9029,MEI,105,1,20,3117,20,0,05-24,Linear Air Taxi,91
9030,MEI,105,1,6,3117,6,0,05-25,Linear Air Taxi,91
9031,MEI,105,1,7,3117,7,0,05-25,Linear Air Taxi,91
9032,MEI,105,1,8,3117,8,0,05-25,Linear Air Taxi,91
9033,MEI,105,1,9,3117,9,0,05-25,Linear Air Taxi,91
9034,MEI,105,1,10,3117,10,0,05-25,Linear Air Taxi,91
9035,MEI,105,1,11,3117,11,0,05-25,Linear Air Taxi,91
9036,MEI,105,1,24,3117,24,0,05-25,Linear Air Taxi,91
9037,MEI,105,1,13,3117,13,0,05-25,Linear Air Taxi,91
9038,MEI,105,1,14,3117,14,0,05-25,Linear Air Taxi,91
9039,MEI,105,1,15,3117,15,0,05-25,Linear Air Taxi,91
9040,MEI,105,1,16,3117,16,0,05-25,Linear Air Taxi,91
9041,MEI,105,1,17,3117,17,0,05-25,Linear Air Taxi,91
9042,MEI,105,1,18,3117,18,0,05-25,Linear Air Taxi,91
9043,MEI,105,1,19,3117,19,0,05-25,Linear Air Taxi,91
